用户ID,convert_prob,predicted,actual
413747,0.00045349557,0,0
552243,0.00045349557,0,0
668016,0.00045349557,0,0
356530,0.00045349557,0,0
521200,0.00045349557,0,0
251689,0.00045349557,0,0
546403,0.00045349557,0,0
792994,0.00045349557,0,0
147851,0.00045349557,0,0
196030,0.00045349557,0,0
193878,0.00045349557,0,0
373143,0.00045349557,0,0
152459,0.00045349557,0,0
534348,0.00045349557,0,0
907699,0.00045349557,0,0
877011,0.00045349557,0,0
177233,0.00045349557,0,0
711223,0.00045349557,0,0
854442,0.00045349557,0,0
635972,0.00045349557,0,0
322146,0.00045349557,0,0
632805,0.00045349557,0,0
625951,0.00045349557,0,0
311225,0.00045349557,0,0
774373,0.00045349557,0,0
701012,0.00045349557,0,0
628447,0.00045349557,0,0
256545,0.00045349557,0,0
804948,0.00045349557,0,0
826746,0.00045349557,0,0
915594,0.00045349557,0,0
402178,0.00045349557,0,0
529027,0.00045349557,0,0
664665,0.00045349557,0,0
240271,0.00045349557,0,0
313741,0.00045349557,0,0
295461,0.00045349557,0,0
204738,0.00045349557,0,0
857799,0.00045349557,0,0
120363,0.00045349557,0,0
801461,0.00045349557,0,0
168620,0.00045349557,0,0
596515,0.00045349557,0,0
640375,0.00045349557,0,0
144196,0.00045349557,0,0
773842,0.00045349557,0,0
769617,0.00045349557,0,0
102101,0.00045349557,0,0
286375,0.00045349557,0,0
733810,0.00045349557,0,0
862958,0.00045349557,0,0
867606,0.00045349557,0,0
805940,0.00045349557,0,0
683866,0.00045349557,0,0
340118,0.00045349557,0,0
354988,0.00045349557,0,0
347015,0.00045349557,0,0
849902,0.00045349557,0,0
750997,0.00045349557,0,0
324948,0.00045349557,0,0
659811,0.00045349557,0,0
946991,0.00045349557,0,0
436481,0.00045349557,0,0
830267,0.00045349557,0,0
924914,0.00045349557,0,0
638750,0.00045349557,0,0
577926,0.00045349557,0,0
349935,0.00045349557,0,0
847065,0.00045349557,0,0
839733,0.00045349557,0,0
507009,0.00045349557,0,0
720897,0.00045349557,0,0
698481,0.00045349557,0,0
413213,0.00045349557,0,0
268781,0.00045349557,0,0
248141,0.00045349557,0,0
968854,0.00045349557,0,0
760386,0.00045349557,0,0
716682,0.00045349557,0,0
486931,0.00045349557,0,0
958962,0.00045349557,0,0
364646,0.00045349557,0,0
996991,0.00045349557,0,0
248917,0.00045349557,0,0
425400,0.00045349557,0,0
457346,0.00045349557,0,0
574617,0.00045349557,0,0
575358,0.00045349557,0,0
628180,0.00045349557,0,0
303512,0.00045349557,0,0
922233,0.00045349557,0,0
658893,0.00045349557,0,0
197308,0.00045349557,0,0
871223,0.00045349557,0,0
462662,0.00045349557,0,0
761116,0.00045349557,0,0
266867,0.00045349557,0,0
922459,0.00045349557,0,0
680174,0.00045349557,0,0
475438,0.00045349557,0,0
622470,0.00045349557,0,0
831565,0.00045349557,0,0
487644,0.00045349557,0,0
675618,0.00045349557,0,0
285683,0.00045349557,0,0
135340,0.00045349557,0,0
330612,0.00045349557,0,0
981745,0.00045349557,0,0
499457,0.00045349557,0,0
811253,0.00045349557,0,0
655984,0.00045349557,0,0
403785,0.00045349557,0,0
862340,0.00045349557,0,0
323692,0.00045349557,0,0
716481,0.00045349557,0,0
385465,0.00045349557,0,0
329788,0.00045349557,0,0
668949,0.00045349557,0,0
265238,0.00045349557,0,0
602786,0.00045349557,0,0
752318,0.00045349557,0,0
988063,0.00045349557,0,0
286242,0.00045349557,0,0
895586,0.00045349557,0,0
964482,0.00045349557,0,0
751851,0.00045349557,0,0
301157,0.00045349557,0,0
419906,0.00045349557,0,0
428816,0.00045349557,0,0
321146,0.00045349557,0,0
433133,0.00045349557,0,0
688877,0.00045349557,0,0
340060,0.00045349557,0,0
452077,0.00045349557,0,0
126651,0.00045349557,0,0
542915,0.00045349557,0,0
592382,0.00045349557,0,0
795174,0.00045349557,0,0
867868,0.00045349557,0,0
264959,0.00045349557,0,0
337299,0.00045349557,0,0
142289,0.00045349557,0,0
214567,0.00045349557,0,0
410133,0.00045349557,0,0
150008,0.00045349557,0,0
635495,0.00045349557,0,0
620811,0.00045349557,0,0
529254,0.00045349557,0,0
450154,0.00045349557,0,0
730322,0.00045349557,0,0
200983,0.00045349557,0,0
277139,0.00045349557,0,0
846983,0.00045349557,0,0
134919,0.00045349557,0,0
968801,0.00045349557,0,0
891992,0.00045349557,0,0
114817,0.00045349557,0,0
861000,0.00045349557,0,0
302800,0.00045349557,0,0
549124,0.00045349557,0,0
630517,0.00045349557,0,0
686922,0.00045349557,0,0
528844,0.00045349557,0,0
627075,0.00045349557,0,0
658392,0.00045349557,0,0
720728,0.00045349557,0,0
203934,0.00045349557,0,0
461009,0.00045349557,0,0
923922,0.00045349557,0,0
179053,0.00045349557,0,0
663415,0.00045349557,0,0
949894,0.00045349557,0,0
424527,0.00045349557,0,0
985187,0.00045349557,0,0
142197,0.00045349557,0,0
179292,0.00045349557,0,0
818447,0.00045349557,0,0
624452,0.00045349557,0,0
158149,0.00045349557,0,0
780712,0.00045349557,0,0
429371,0.00045349557,0,0
637878,0.00045349557,0,0
588319,0.00045349557,0,0
899313,0.00045349557,0,0
518743,0.00045349557,0,0
593391,0.00045349557,0,0
255597,0.00045349557,0,0
869095,0.00045349557,0,0
527256,0.00045349557,0,0
356245,0.00045349557,0,0
353918,0.00045349557,0,0
699778,0.00045349557,0,0
138812,0.00045349557,0,0
289222,0.00045349557,0,0
941229,0.00045349557,0,0
156431,0.00045349557,0,0
563990,0.00045349557,0,0
752418,0.00045349557,0,0
433621,0.00045349557,0,0
731528,0.00045349557,0,0
283809,0.00045349557,0,0
398850,0.00045349557,0,0
865609,0.00045349557,0,0
930404,0.00045349557,0,0
837283,0.00045349557,0,0
938668,0.00045349557,0,0
956506,0.00045349557,0,0
318186,0.00045349557,0,0
956334,0.00045349557,0,0
254416,0.00045349557,0,0
807026,0.00045349557,0,0
899906,0.00045349557,0,0
790792,0.00045349557,0,0
518437,0.00045349557,0,0
395562,0.00045349557,0,0
396637,0.00045349557,0,0
752598,0.00045349557,0,0
121765,0.00045349557,0,0
966183,0.00045349557,0,0
786714,0.00045349557,0,0
505827,0.00045349557,0,0
232184,0.00045349557,0,0
269954,0.00045349557,0,0
183426,0.00045349557,0,0
816622,0.00045349557,0,0
922914,0.00045349557,0,0
327398,0.00045349557,0,0
627015,0.00045349557,0,0
545846,0.00045349557,0,0
432290,0.00045349557,0,0
928171,0.00045349557,0,0
617383,0.00045349557,0,0
900820,0.00045349557,0,0
635541,0.00045349557,0,0
534896,0.00045349557,0,0
505049,0.00045349557,0,0
802308,0.00045349557,0,0
732941,0.00045349557,0,0
722914,0.00045349557,0,0
871312,0.00045349557,0,0
228248,0.00045349557,0,0
817919,0.00045349557,0,0
270441,0.00045349557,0,0
498134,0.00045349557,0,0
878684,0.00045349557,0,0
698478,0.00045349557,0,0
752317,0.00045349557,0,0
297857,0.00045349557,0,0
917671,0.00045349557,0,0
876075,0.00045349557,0,0
438728,0.00045349557,0,0
544311,0.00045349557,0,0
818233,0.00045349557,0,0
126893,0.00045349557,0,0
133339,0.00045349557,0,0
385061,0.00045349557,0,0
408316,0.00045349557,0,0
365925,0.00045349557,0,0
643414,0.00045349557,0,0
442926,0.00045349557,0,0
741192,0.00045349557,0,0
199721,0.00045349557,0,0
739178,0.00045349557,0,0
829002,0.00045349557,0,0
381482,0.00045349557,0,0
782148,0.00045349557,0,0
110131,0.00045349557,0,0
467863,0.00045349557,0,0
932852,0.00045349557,0,0
223882,0.00045349557,0,0
984512,0.00045349557,0,0
240767,0.00045261948,0,0
151522,0.00045261948,0,0
634646,0.00045261948,0,0
692707,0.00045261948,0,0
264510,0.00045261948,0,0
937196,0.00045261948,0,0
601237,0.00045261948,0,0
406174,0.00045261948,0,0
517602,0.00045261948,0,0
468883,0.00045261948,0,0
807200,0.00045261948,0,0
248472,0.00045261948,0,0
594924,0.00045261948,0,0
233258,0.00045261948,0,0
450189,0.00045261948,0,0
345598,0.00045261948,0,0
188722,0.00045261948,0,0
628866,0.00045261948,0,0
509017,0.00045261948,0,0
208286,0.00045261948,0,0
107272,0.00045261948,0,0
421884,0.00045261948,0,0
622522,0.00045261948,0,0
704893,0.00045261948,0,0
273315,0.00045261948,0,0
713332,0.00045261948,0,0
609497,0.00045261948,0,0
691004,0.00045261948,0,0
108732,0.00045261948,0,0
439979,0.00045261948,0,0
665357,0.00045261948,0,0
545789,0.00045261948,0,0
512633,0.00045261948,0,0
738359,0.00045261948,0,0
282020,0.00045261948,0,0
843715,0.00045261948,0,0
687616,0.00045261948,0,0
182822,0.00045261948,0,0
808508,0.00045261948,0,0
201393,0.00045261948,0,0
633095,0.00045261948,0,0
686611,0.00045261948,0,0
211938,0.00045261948,0,0
325726,0.00045261948,0,0
788453,0.00045261948,0,0
875092,0.00045261948,0,0
664671,0.00045261948,0,0
988884,0.00045261948,0,0
851594,0.00045261948,0,0
860509,0.00045261948,0,0
545482,0.00045261948,0,0
692813,0.00045261948,0,0
468377,0.00045261948,0,0
504289,0.00045261948,0,0
355550,0.00045261948,0,0
326391,0.00045261948,0,0
607201,0.00045261948,0,0
802053,0.00045261948,0,0
441893,0.00045261948,0,0
965971,0.00045261948,0,0
753898,0.00045261948,0,0
131233,0.00045261948,0,0
465453,0.00045261948,0,0
395857,0.00045261948,0,0
526249,0.00045261948,0,0
591515,0.00045261948,0,0
598518,0.00045261948,0,0
227986,0.00045261948,0,0
412888,0.00045261948,0,0
606986,0.00045261948,0,0
988405,0.00045261948,0,0
811855,0.00045261948,0,0
571727,0.00045261948,0,0
534236,0.00045261948,0,0
142467,0.00045261948,0,0
573063,0.00045261948,0,0
804267,0.00045261948,0,0
592552,0.00045261948,0,0
704200,0.00045261948,0,0
467815,0.00045261948,0,0
307661,0.00045261948,0,0
737353,0.00045261948,0,0
465648,0.00045261948,0,0
899008,0.00045261948,0,0
734968,0.00045261948,0,0
655012,0.00045261948,0,0
418163,0.00045261948,0,0
563457,0.00045261948,0,0
607035,0.00045261948,0,0
949476,0.00045261948,0,0
120442,0.00045261948,0,0
896742,0.00045261948,0,0
941028,0.00045261948,0,0
108441,0.00045261948,0,0
896774,0.00045261948,0,0
184573,0.00045261948,0,0
906518,0.00045261948,0,0
156020,0.00045261948,0,0
401851,0.00045261948,0,0
701929,0.00045261948,0,0
461951,0.00045261948,0,0
969056,0.00045261948,0,0
364477,0.00045261948,0,0
181195,0.00045261948,0,0
618822,0.00045261948,0,0
446289,0.00045261948,0,0
574004,0.00045261948,0,0
750511,0.00045261948,0,0
870168,0.00045261948,0,0
593212,0.00045261948,0,0
266143,0.00045261948,0,0
668845,0.00045261948,0,0
918453,0.00045261948,0,0
335987,0.00045261948,0,0
535239,0.00045261948,0,0
364423,0.00045261948,0,0
694129,0.00045261948,0,0
220647,0.00045261948,0,0
983249,0.00045261948,0,0
620780,0.00045261948,0,0
907122,0.00045261948,0,0
601257,0.00045261948,0,0
709830,0.00045261948,0,0
923309,0.00045261948,0,0
466213,0.00045261948,0,0
486147,0.00045261948,0,0
898139,0.00045261948,0,0
819046,0.00045261948,0,0
883150,0.00045261948,0,0
230861,0.00045261948,0,0
219345,0.00045261948,0,0
294205,0.00045261948,0,0
314143,0.00045261948,0,0
903214,0.00045261948,0,0
107424,0.00045261948,0,0
480872,0.00045261948,0,0
622407,0.00045261948,0,0
934830,0.00045261948,0,0
363251,0.00045261948,0,0
309454,0.00045261948,0,0
346103,0.00045261948,0,0
202138,0.00045261948,0,0
985065,0.00045261948,0,0
966777,0.00045261948,0,0
821235,0.00045261948,0,0
689428,0.00045261948,0,0
112598,0.00045261948,0,0
965568,0.00045261948,0,0
284613,0.00045261948,0,0
974999,0.00045261948,0,0
275315,0.00045261948,0,0
826764,0.00045261948,0,0
122198,0.00045261948,0,0
306401,0.00045261948,0,0
112375,0.00045261948,0,0
138153,0.00045261948,0,0
460754,0.00045261948,0,0
542546,0.00045261948,0,0
265848,0.00045261948,0,0
920955,0.00045261948,0,0
555079,0.00045261948,0,0
664734,0.00045261948,0,0
763173,0.00045261948,0,0
933115,0.00045261948,0,0
809266,0.00045261948,0,0
287229,0.00045261948,0,0
493136,0.00045261948,0,0
572300,0.00045261948,0,0
174147,0.00045261948,0,0
523457,0.00045261948,0,0
801535,0.00045261948,0,0
511904,0.00045261948,0,0
198266,0.00045261948,0,0
354657,0.00045261948,0,0
150850,0.00045261948,0,0
404687,0.00045261948,0,0
806467,0.00045261948,0,0
642194,0.00045261948,0,0
501022,0.00045261948,0,0
716275,0.00045261948,0,0
254428,0.00045261948,0,0
233892,0.00045261948,0,0
575461,0.00045261948,0,0
272750,0.00045261948,0,0
356454,0.00045261948,0,0
870283,0.00045261948,0,0
171579,0.00045261948,0,0
665083,0.00045261948,0,0
563747,0.00045261948,0,0
366544,0.00045261948,0,0
643954,0.00045261948,0,0
810930,0.00045261948,0,0
476756,0.00045261948,0,0
863256,0.00045261948,0,0
476282,0.00045261948,0,0
106557,0.00045261948,0,0
199130,0.00045261948,0,0
826109,0.00045261948,0,0
623321,0.00045261948,0,0
150509,0.00045261948,0,0
283708,0.00045261948,0,0
304586,0.00045261948,0,0
260436,0.00045261948,0,0
445551,0.00045261948,0,0
943380,0.00045261948,0,0
882445,0.00045261948,0,0
955691,0.00045261948,0,0
294958,0.00045261948,0,0
551222,0.00045261948,0,0
865617,0.00045261948,0,0
903476,0.00045261948,0,0
702306,0.00045261948,0,0
472557,0.00045261948,0,0
655255,0.00045261948,0,0
213689,0.00045261948,0,0
224218,0.00045261948,0,0
716163,0.00045261948,0,0
335931,0.00045261948,0,0
117625,0.00045261948,0,0
308908,0.00045261948,0,0
979638,0.00045261948,0,0
905438,0.00045261948,0,0
508266,0.00045261948,0,0
832014,0.00045261948,0,0
654058,0.00045261948,0,0
292094,0.00045261948,0,0
496502,0.00045261948,0,0
720979,0.00045261948,0,0
298418,0.00045261948,0,0
794323,0.00045261948,0,0
923692,0.00045261948,0,0
586649,0.00045261948,0,0
927846,0.00045261948,0,0
383753,0.00045261948,0,0
281907,0.00045261948,0,0
888787,0.00045261948,0,0
882836,0.00045261948,0,0
489968,0.00045261948,0,0
709488,0.00045261948,0,0
745849,0.00045261948,0,0
827541,0.00045261948,0,0
173471,0.00045261948,0,0
734027,0.00045261948,0,0
818786,0.00045261948,0,0
521821,0.00045261948,0,0
327680,0.00045261948,0,0
697376,0.00045261948,0,0
388652,0.00045261948,0,0
781932,0.00045261948,0,0
547893,0.00045261948,0,0
228680,0.00045261948,0,0
712693,0.00045261948,0,0
470511,0.00045261948,0,0
441506,0.00045261948,0,0
374199,0.00045261948,0,0
157702,0.00045261948,0,0
543748,0.00045261948,0,0
356718,0.00045261948,0,0
865104,0.00045261948,0,0
147352,0.00045261948,0,0
735794,0.00045261948,0,0
455251,0.00045261948,0,0
702511,0.00045261948,0,0
560711,0.00045261948,0,0
137542,0.00045261948,0,0
851271,0.00045261948,0,0
142399,0.00045261948,0,0
753408,0.00045261948,0,0
410724,0.00045261948,0,0
348021,0.00045261948,0,0
487694,0.00045261948,0,0
843822,0.00045261948,0,0
211336,0.00045261948,0,0
385908,0.00045261948,0,0
785031,0.00045261948,0,0
599094,0.00045261948,0,0
348516,0.00045261948,0,0
696931,0.00045261948,0,0
552503,0.00045261948,0,0
485910,0.00045261948,0,0
480540,0.00045261948,0,0
668516,0.00045261948,0,0
627592,0.00045261948,0,0
393005,0.00045261948,0,0
948577,0.00045261948,0,0
883262,0.00045261948,0,0
768567,0.00045261948,0,0
715372,0.00045261948,0,0
842515,0.00045261948,0,0
336949,0.00045261948,0,0
465986,0.00045261948,0,0
261931,0.00045261948,0,0
180270,0.00045261948,0,0
850109,0.00045261948,0,0
587311,0.00045261948,0,0
143732,0.00045261948,0,0
608769,0.00045261948,0,0
931121,0.00045261948,0,0
404197,0.00045261948,0,0
170721,0.00045261948,0,0
234161,0.00045261948,0,0
635444,0.00045261948,0,0
513269,0.00045261948,0,0
748426,0.00045261948,0,0
328058,0.00045261948,0,0
690096,0.00045261948,0,0
867385,0.00045261948,0,0
792687,0.00045261948,0,0
463839,0.00045261948,0,0
270477,0.00045261948,0,0
420363,0.00045261948,0,0
608803,0.00045261948,0,0
125687,0.00045261948,0,0
994353,0.00045261948,0,0
269632,0.00045261948,0,0
915902,0.00045261948,0,0
415656,0.00045261948,0,0
905709,0.00045261948,0,0
813598,0.00045261948,0,0
654546,0.00045261948,0,0
312830,0.00045261948,0,0
632365,0.00045261948,0,0
714182,0.00045261948,0,0
214208,0.00045261948,0,0
173056,0.00045261948,0,0
722046,0.00045261948,0,0
820942,0.00045261948,0,0
986843,0.00045261948,0,0
156244,0.00045261948,0,0
762258,0.00045261948,0,0
695451,0.00045261948,0,0
679305,0.00045261948,0,0
822959,0.00045261948,0,0
737611,0.00045261948,0,0
499268,0.00045261948,0,0
511774,0.00045261948,0,0
710394,0.00045261948,0,0
199348,0.00045261948,0,0
119071,0.00045261948,0,0
996243,0.00045261948,0,0
438254,0.00045261948,0,0
307774,0.00045261948,0,0
240733,0.00045261948,0,0
397891,0.00045261948,0,0
385974,0.00045261948,0,0
796601,0.00045261948,0,0
965263,0.00045261948,0,0
524303,0.00045261948,0,0
768275,0.00045261948,0,0
603841,0.00045261948,0,0
834706,0.00045261948,0,0
176967,0.00045261948,0,0
741797,0.00045261948,0,0
139094,0.00045261948,0,0
397373,0.00045261948,0,0
183793,0.00045261948,0,0
750581,0.00045261948,0,0
420553,0.00045261948,0,0
687753,0.00045261948,0,0
510735,0.00045261948,0,0
830804,0.00045261948,0,0
337458,0.00045261948,0,0
309762,0.00045261948,0,0
510470,0.00045261948,0,0
333212,0.00045261948,0,0
519509,0.00045261948,0,0
514277,0.00045261948,0,0
182051,0.00045261948,0,0
287405,0.00045261948,0,0
161145,0.00045261948,0,0
709658,0.00045261948,0,0
667005,0.00045261948,0,0
316116,0.00045261948,0,0
664322,0.00045261948,0,0
239503,0.00045261948,0,0
787525,0.00045261948,0,0
587113,0.00045261948,0,0
635535,0.00045261948,0,0
712285,0.00045261948,0,0
391340,0.00045261948,0,0
864789,0.00045261948,0,0
454205,0.00045261948,0,0
180534,0.00045261948,0,0
854777,0.00045261948,0,0
633965,0.00045261948,0,0
454505,0.00045261948,0,0
337244,0.00045261948,0,0
256487,0.00045261948,0,0
362008,0.00045261948,0,0
232471,0.00045261948,0,0
956372,0.00045234646,0,0
172582,0.00045234646,0,0
195377,0.00045234646,0,0
926404,0.00045234646,0,0
598656,0.00045234646,0,0
223644,0.00045234646,0,0
475493,0.00045234646,0,0
938389,0.00045234646,0,0
206348,0.00045234646,0,0
331805,0.00045234646,0,0
835972,0.00045234646,0,0
165501,0.00045234646,0,0
610401,0.00045234646,0,0
237998,0.00045234646,0,0
134371,0.00045234646,0,0
461990,0.00045234646,0,0
863977,0.00045234646,0,0
256279,0.00045234646,0,0
844464,0.00045234646,0,0
511274,0.00045234646,0,0
402066,0.00045234646,0,0
992738,0.00045234646,0,0
747475,0.00045234646,0,0
566035,0.00045234646,0,0
948810,0.00045234646,0,0
978399,0.00045234646,0,0
460443,0.00045234646,0,0
885516,0.00045234646,0,0
135365,0.00045234646,0,0
129764,0.00045234646,0,0
645980,0.00045234646,0,0
257466,0.00045234646,0,0
341049,0.00045234646,0,0
668968,0.00045234646,0,0
741674,0.00045234646,0,0
311365,0.00045234646,0,0
495674,0.00045234646,0,0
659204,0.00045234646,0,0
790975,0.00045234646,0,0
723954,0.00045234646,0,0
625391,0.00045234646,0,0
320700,0.00045234646,0,0
485409,0.00045234646,0,0
357034,0.00045234646,0,0
852214,0.00045234646,0,0
481524,0.00045234646,0,0
481502,0.00045234646,0,0
741930,0.00045234646,0,0
780681,0.00045234646,0,0
406184,0.00045234646,0,0
324535,0.00045234646,0,0
107752,0.00045234646,0,0
717374,0.00045234646,0,0
221326,0.00045234646,0,0
405355,0.00045234646,0,0
670732,0.00045234646,0,0
915167,0.00045234646,0,0
203920,0.00045234646,0,0
233427,0.00045234646,0,0
161182,0.00045234646,0,0
257638,0.00045234646,0,0
366845,0.00045234646,0,0
700329,0.00045234646,0,0
179970,0.00045234646,0,0
666300,0.00045234646,0,0
731781,0.00045234646,0,0
309287,0.00045234646,0,0
463478,0.00045234646,0,0
765175,0.00045234646,0,0
261445,0.00045234646,0,0
764040,0.00045234646,0,0
513770,0.00045234646,0,0
890576,0.00045234646,0,0
340932,0.00045234646,0,0
137296,0.00045234646,0,0
899251,0.00045234646,0,0
581041,0.00045234646,0,0
826118,0.00045234646,0,0
287967,0.00045234646,0,0
583604,0.00045234646,0,0
336237,0.00045234646,0,0
859593,0.00045234646,0,0
135153,0.00045234646,0,0
417639,0.00045234646,0,0
997718,0.00045234646,0,0
953117,0.00045234646,0,0
891715,0.00045234646,0,0
863635,0.00045234646,0,0
163881,0.00045234646,0,0
493505,0.00045234646,0,0
920245,0.00045234646,0,0
696504,0.00045234646,0,0
635623,0.00045234646,0,0
696161,0.00045234646,0,0
900795,0.00045234646,0,0
232256,0.00045234646,0,0
803266,0.00045234646,0,0
940762,0.00045234646,0,0
415922,0.00045234646,0,0
611505,0.00045234646,0,0
611238,0.00045234646,0,0
685118,0.00045234646,0,0
976540,0.00045234646,0,0
745492,0.00045234646,0,0
191228,0.00045234646,0,0
583409,0.00045234646,0,0
917853,0.00045234646,0,0
529895,0.00045234646,0,0
444323,0.00045234646,0,0
806300,0.00045234646,0,0
934630,0.00045234646,0,0
450619,0.00045234646,0,0
524567,0.00045234646,0,0
208202,0.00045234646,0,0
967865,0.00045234646,0,0
283394,0.00045234646,0,0
856917,0.00045234646,0,0
243226,0.00045234646,0,0
846633,0.00045234646,0,0
413815,0.00045234646,0,0
920123,0.00045234646,0,0
712966,0.00045234646,0,0
764207,0.00045234646,0,0
988955,0.00045234646,0,0
489213,0.00045234646,0,0
340026,0.00045234646,0,0
370868,0.00045234646,0,0
424719,0.00045234646,0,0
962144,0.00045234646,0,0
133911,0.00045234646,0,0
520200,0.00045234646,0,0
378146,0.00045234646,0,0
102228,0.00045234646,0,0
182902,0.00045234646,0,0
944164,0.00045234646,0,0
942064,0.00045234646,0,0
903025,0.00045234646,0,0
684851,0.00045234646,0,0
590331,0.00045234646,0,0
892270,0.00045234646,0,0
313971,0.00045234646,0,0
993905,0.00045234646,0,0
712143,0.00045234646,0,0
816437,0.00045234646,0,0
460257,0.00045234646,0,0
498945,0.00045234646,0,0
154557,0.00045234646,0,0
997841,0.00045234646,0,0
619850,0.00045234646,0,0
808007,0.00045234646,0,0
206779,0.00045234646,0,0
537634,0.00045234646,0,0
755563,0.00045234646,0,0
826067,0.00045234646,0,0
356142,0.00045234646,0,0
998455,0.00045234646,0,0
867513,0.00045234646,0,0
534485,0.00045234646,0,0
951558,0.00045234646,0,0
210376,0.00045234646,0,0
236248,0.00045234646,0,0
337380,0.00045234646,0,0
271429,0.00045234646,0,0
404472,0.00045234646,0,0
731210,0.00045234646,0,0
413656,0.00045234646,0,0
738956,0.00045234646,0,0
553546,0.00045234646,0,0
898747,0.00045234646,0,0
770821,0.00045234646,0,0
439922,0.00045234646,0,0
870102,0.00045234646,0,0
120476,0.00045234646,0,0
558632,0.00045234646,0,0
377899,0.00045234646,0,0
729784,0.00045234646,0,0
765729,0.00045234646,0,0
592934,0.00045234646,0,0
444583,0.00045234646,0,0
307411,0.00045234646,0,0
761317,0.00045234646,0,0
378830,0.00045234646,0,0
881390,0.00045234646,0,0
308161,0.00045234646,0,0
615877,0.00045234646,0,0
870280,0.00045234646,0,0
987431,0.00045234646,0,0
441211,0.00045234646,0,0
921743,0.00045234646,0,0
425508,0.00045234646,0,0
283228,0.00045234646,0,0
796906,0.00045234646,0,0
747658,0.00045234646,0,0
238999,0.00045234646,0,0
478318,0.00045234646,0,0
286018,0.00045234646,0,0
269697,0.00045234646,0,0
445623,0.00045234646,0,0
572447,0.00045234646,0,0
528157,0.00045234646,0,0
937303,0.00045234646,0,0
830799,0.00045234646,0,0
654623,0.00045234646,0,0
712574,0.00045234646,0,0
381839,0.00045234646,0,0
923860,0.00045234646,0,0
816056,0.00045234646,0,0
352198,0.00045234646,0,0
288314,0.00045234646,0,0
679874,0.00045234646,0,0
495857,0.00045234646,0,0
752427,0.00045234646,0,0
106785,0.00045234646,0,0
386831,0.00045234646,0,0
854175,0.00045234646,0,0
783799,0.00045234646,0,0
313504,0.00045234646,0,0
451799,0.00045234646,0,0
858397,0.00045234646,0,0
612888,0.00045234646,0,0
506993,0.00045234646,0,0
653879,0.00045234646,0,0
774796,0.00045234646,0,0
865039,0.00045234646,0,0
156611,0.00045234646,0,0
257190,0.00045234646,0,0
229233,0.00045234646,0,0
908614,0.00045234646,0,0
239901,0.00045234646,0,0
486036,0.00045234646,0,0
964510,0.00045234646,0,0
939678,0.00045234646,0,0
107904,0.00045234646,0,0
366783,0.00045234646,0,0
929078,0.00045234646,0,0
524430,0.00045234646,0,0
610940,0.00045234646,0,0
225142,0.00045234646,0,0
292567,0.00045234646,0,0
104116,0.00045234646,0,0
683427,0.00045234646,0,0
375687,0.00045234646,0,0
101965,0.00045234646,0,0
980392,0.00045234646,0,0
671682,0.00045234646,0,0
329090,0.00045234646,0,0
608838,0.00045234646,0,0
886711,0.00045234646,0,0
156711,0.00045234646,0,0
939564,0.00045234646,0,0
699010,0.00045234646,0,0
888765,0.00045234646,0,0
867850,0.00045234646,0,0
521600,0.00045234646,0,0
158127,0.00045234646,0,0
444877,0.00045234646,0,0
941559,0.00045234646,0,0
190661,0.00045234646,0,0
978460,0.00045234646,0,0
361993,0.00045234646,0,0
859227,0.00045234646,0,0
907433,0.00045234646,0,0
518809,0.00045234646,0,0
725370,0.00045234646,0,0
539443,0.00045234646,0,0
131457,0.00045234646,0,0
271081,0.00045234646,0,0
864437,0.00045234646,0,0
530678,0.00045234646,0,0
690895,0.00045234646,0,0
711490,0.00045234646,0,0
256131,0.00045234646,0,0
857508,0.00045234646,0,0
848610,0.00045234646,0,0
983753,0.00045234646,0,0
626730,0.00045234646,0,0
538302,0.00045234646,0,0
135063,0.00045234646,0,0
610657,0.00045234646,0,0
428797,0.00045234646,0,0
594238,0.00045234646,0,0
141995,0.00045234646,0,0
557313,0.00045234646,0,0
812436,0.00045234646,0,0
346869,0.00045234646,0,0
986700,0.00045234646,0,0
747634,0.00045234646,0,0
123394,0.00045234646,0,0
773494,0.00045234646,0,0
512526,0.00045234646,0,0
955491,0.00045234646,0,0
224570,0.00045234646,0,0
944838,0.00045234646,0,0
456624,0.00045234646,0,0
768702,0.00045234646,0,0
546438,0.00045234646,0,0
443193,0.00045234646,0,0
973834,0.00045234646,0,0
449148,0.00045234646,0,0
102319,0.00045234646,0,0
167535,0.00045234646,0,0
552344,0.00045234646,0,0
150815,0.00045234646,0,0
446969,0.00045234646,0,0
806383,0.00045234646,0,0
490791,0.00045234646,0,0
450101,0.00045234646,0,0
676614,0.00045234646,0,0
662241,0.00045234646,0,0
279298,0.00045234646,0,0
510151,0.00045234646,0,0
707559,0.00045234646,0,0
562110,0.00045234646,0,0
329742,0.00045234646,0,0
901998,0.00045234646,0,0
437885,0.00045234646,0,0
198583,0.00045234646,0,0
602425,0.00045234646,0,0
477677,0.00045234646,0,0
916018,0.00045234646,0,0
120805,0.00045234646,0,0
347558,0.00045234646,0,0
810799,0.00045234646,0,0
286420,0.00045234646,0,0
628800,0.00045234646,0,0
388859,0.00045234646,0,0
459111,0.00045234646,0,0
932806,0.00045234646,0,0
702891,0.00045234646,0,0
207503,0.00045234646,0,0
706159,0.00045234646,0,0
250469,0.00045234646,0,0
345692,0.00045234646,0,0
996144,0.00045234646,0,0
190721,0.00045234646,0,0
598118,0.00045234646,0,0
811586,0.00045234646,0,0
