用户ID,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,cnt_buy,cnt_fav,cnt_pv,pv_to_buy_rate,fav_to_buy_rate,converted,fav_category,avg_price,category_diversity,active_days,peak_hour,night_buy_pct,weekend_pct,fav_category_code
133357,88.0,1.0,152.25,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,152.25,1.0,1,8,0.0,1.0,2
257155,88.0,1.0,297.62,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,297.62,1.0,1,17,0.0,0.0,2
980896,88.0,1.0,3324.9,2.0,2.9487038058466633,3.0,7.948703805846663,1,0,0,1.0,1.0,1,电子产品,3324.9,1.0,1,13,0.0,1.0,4
700693,88.0,1.0,2044.19,2.0,2.9487038058466633,3.0,7.948703805846663,1,0,0,1.0,1.0,1,美妆护肤,2044.19,1.0,1,6,0.0,1.0,5
441124,88.0,1.0,5485.63,2.0,2.9487038058466633,4.0,8.948703805846662,1,0,0,1.0,1.0,1,家用电器,5485.63,1.0,1,12,0.0,1.0,1
744957,88.0,1.0,309.35,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,309.35,1.0,1,0,1.0,1.0,2
533121,88.0,1.0,3070.63,2.0,2.9487038058466633,3.0,7.948703805846663,1,0,0,1.0,1.0,1,家居用品,3070.63,1.0,1,12,0.0,1.0,0
668001,88.0,1.0,320.3,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,320.3,1.0,1,8,0.0,1.0,2
957219,88.0,1.0,829.55,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,美妆护肤,829.55,1.0,1,21,0.0,0.0,5
187594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,13,0.0,1.0,3
144498,88.0,1.0,24.43,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,食品饮料,24.43,1.0,1,6,0.0,1.0,6
877732,88.0,1.0,244.27,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,244.27,1.0,1,21,0.0,0.0,2
796525,50.0,2.0,3765.87,1.0,4.947812804955662,4.0,9.947812804955662,2,0,0,2.0,2.0,1,电子产品,1882.935,2.0,2,4,0.0,0.5,4
454796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,20,0.0,0.0,3
185175,88.0,1.0,14864.72,2.0,2.9487038058466633,4.0,8.948703805846662,1,1,0,1.0,0.5,1,电子产品,14864.72,1.0,2,5,0.5,0.5,4
896860,88.0,1.0,236.17,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,236.17,1.0,1,9,0.0,1.0,2
937074,88.0,1.0,2071.37,2.0,2.9487038058466633,3.0,7.948703805846663,1,0,0,1.0,1.0,1,美妆护肤,2071.37,1.0,1,18,0.0,0.0,5
999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0,未知,0.0,0.0,2,15,0.0,0.5,3
906115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,17,0.0,0.0,3
350507,88.0,1.0,346.12,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,346.12,1.0,1,3,0.0,1.0,2
179119,88.0,1.0,344.98,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,344.98,1.0,1,22,1.0,0.0,2
484092,88.0,1.0,3406.47,2.0,2.9487038058466633,3.0,7.948703805846663,1,0,0,1.0,1.0,1,电子产品,3406.47,1.0,1,13,0.0,1.0,4
779285,88.0,1.0,753.06,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,753.06,1.0,1,22,1.0,0.0,2
517459,88.0,1.0,191.14,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,191.14,1.0,1,21,0.0,0.0,2
683090,88.0,1.0,791.53,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,791.53,1.0,1,6,0.0,1.0,2
596228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,0,1.0,1.0,3
285725,88.0,1.0,15808.3,2.0,2.9487038058466633,4.0,8.948703805846662,1,0,0,1.0,1.0,1,电子产品,15808.3,1.0,1,3,0.0,1.0,4
300457,88.0,1.0,291.15,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,美妆护肤,291.15,1.0,1,17,0.0,0.0,5
810566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,10,0.0,1.0,3
701954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,22,1.0,0.0,3
638756,88.0,1.0,439.8,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,家居用品,439.8,1.0,1,15,0.0,1.0,0
815624,88.0,1.0,245.46,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,美妆护肤,245.46,1.0,1,17,0.0,0.0,5
351526,88.0,1.0,3150.27,2.0,2.9487038058466633,3.0,7.948703805846663,1,0,0,1.0,1.0,1,家居用品,3150.27,1.0,1,10,0.0,1.0,0
378805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,7,0.0,1.0,3
203104,88.0,1.0,253.1,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,253.1,1.0,1,5,0.0,1.0,2
366545,88.0,1.0,213.78,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,213.78,1.0,1,21,0.0,0.0,2
864046,88.0,1.0,363.95,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,家居用品,363.95,1.0,1,20,0.0,0.0,0
475927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,14,0.0,1.0,3
956353,88.0,1.0,6272.65,2.0,2.9487038058466633,4.0,8.948703805846662,1,0,0,1.0,1.0,1,家用电器,6272.65,1.0,1,14,0.0,1.0,1
336573,88.0,1.0,7184.01,2.0,2.9487038058466633,4.0,8.948703805846662,1,0,0,1.0,1.0,1,电子产品,7184.01,1.0,1,7,0.0,1.0,4
353188,88.0,1.0,23.51,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,食品饮料,23.51,1.0,1,12,0.0,1.0,6
263378,88.0,1.0,14173.14,2.0,2.9487038058466633,4.0,8.948703805846662,1,0,0,1.0,1.0,1,电子产品,14173.14,1.0,1,12,0.0,1.0,4
806674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,4,0.0,1.0,3
291686,88.0,1.0,3260.09,2.0,2.9487038058466633,3.0,7.948703805846663,1,0,0,1.0,1.0,1,电子产品,3260.09,1.0,1,22,1.0,0.0,4
974906,88.0,1.0,1069.09,2.0,2.9487038058466633,3.0,7.948703805846663,1,0,0,1.0,1.0,1,家用电器,1069.09,1.0,1,22,1.0,0.0,1
662893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,14,0.0,1.0,3
321551,50.0,1.0,1044.57,1.0,2.9487038058466633,3.0,6.948703805846663,1,0,1,0.5,1.0,1,美妆护肤,1044.57,1.0,2,16,0.0,0.0,5
413871,88.0,1.0,253.61,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,美妆护肤,253.61,1.0,1,6,0.0,1.0,5
529470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,1,1.0,1.0,3
928837,88.0,1.0,103.63,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,食品饮料,103.63,1.0,1,12,0.0,1.0,6
946495,88.0,1.0,334.23,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,334.23,1.0,1,7,0.0,1.0,2
819783,88.0,1.0,5520.48,2.0,2.9487038058466633,4.0,8.948703805846662,1,0,0,1.0,1.0,1,家用电器,5520.48,1.0,1,15,0.0,1.0,1
708385,88.0,1.0,101.27,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,食品饮料,101.27,1.0,1,13,0.0,1.0,6
709310,88.0,1.0,4207.02,2.0,2.9487038058466633,4.0,8.948703805846662,1,0,0,1.0,1.0,1,电子产品,4207.02,1.0,1,17,0.0,0.0,4
208320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,5,0.0,1.0,3
207844,88.0,1.0,2129.68,2.0,2.9487038058466633,3.0,7.948703805846663,1,0,0,1.0,1.0,1,美妆护肤,2129.68,1.0,1,6,0.0,1.0,5
405589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,16,0.0,0.0,3
438072,88.0,1.0,736.51,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,736.51,1.0,1,1,1.0,1.0,2
889778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,9,0.0,1.0,3
334375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,18,0.0,0.0,3
907492,88.0,1.0,5087.82,2.0,2.9487038058466633,4.0,8.948703805846662,1,0,0,1.0,1.0,1,家用电器,5087.82,1.0,1,17,0.0,0.0,1
399293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,14,0.0,1.0,3
879937,88.0,1.0,707.07,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,707.07,1.0,1,14,0.0,1.0,2
501762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,9,0.0,1.0,3
264272,88.0,1.0,366.24,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,家居用品,366.24,1.0,1,13,0.0,1.0,0
475633,88.0,1.0,312.94,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,1,0.5,1.0,1,服装鞋帽,312.94,1.0,2,18,0.0,0.5,2
110820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,5,0.0,1.0,3
592651,79.0,1.0,608.41,1.0,2.9487038058466633,2.0,5.948703805846663,1,0,1,0.5,1.0,1,服装鞋帽,608.41,1.0,2,12,0.5,0.5,2
219769,88.0,1.0,271.23,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,271.23,1.0,1,6,0.0,1.0,2
421026,88.0,1.0,305.25,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,305.25,1.0,1,1,1.0,1.0,2
701386,88.0,1.0,153.47,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,153.47,1.0,1,12,0.0,1.0,2
648002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,11,0.0,1.0,3
251864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,9,0.0,1.0,3
788352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,19,0.0,0.0,3
270594,88.0,1.0,185.53,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,185.53,1.0,1,13,0.0,1.0,2
123502,88.0,1.0,5828.99,2.0,2.9487038058466633,4.0,8.948703805846662,1,0,0,1.0,1.0,1,电子产品,5828.99,1.0,1,5,0.0,1.0,4
641807,88.0,1.0,20.41,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,食品饮料,20.41,1.0,1,15,0.0,1.0,6
792532,88.0,1.0,14138.1,2.0,2.9487038058466633,4.0,8.948703805846662,1,0,0,1.0,1.0,1,电子产品,14138.1,1.0,1,21,0.0,0.0,4
891060,88.0,1.0,3742.79,2.0,2.9487038058466633,4.0,8.948703805846662,1,0,0,1.0,1.0,1,家居用品,3742.79,1.0,1,18,0.0,0.0,0
229793,88.0,1.0,3105.79,2.0,2.9487038058466633,3.0,7.948703805846663,1,0,0,1.0,1.0,1,家居用品,3105.79,1.0,1,22,1.0,0.0,0
145198,88.0,1.0,171.8,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,171.8,1.0,1,23,1.0,0.0,2
191366,88.0,1.0,820.73,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,美妆护肤,820.73,1.0,1,1,1.0,1.0,5
718930,88.0,1.0,188.53,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,188.53,1.0,1,9,0.0,1.0,2
281802,88.0,1.0,1800.39,2.0,2.9487038058466633,3.0,7.948703805846663,1,0,0,1.0,1.0,1,美妆护肤,1800.39,1.0,1,3,0.0,1.0,5
533697,88.0,1.0,16241.72,2.0,2.9487038058466633,4.0,8.948703805846662,1,0,0,1.0,1.0,1,电子产品,16241.72,1.0,1,10,0.0,1.0,4
759252,88.0,1.0,1358.47,2.0,2.9487038058466633,3.0,7.948703805846663,1,0,0,1.0,1.0,1,家用电器,1358.47,1.0,1,2,1.0,1.0,1
642617,88.0,1.0,191.07,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,191.07,1.0,1,9,0.0,1.0,2
358508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,0,1.0,1.0,3
486074,88.0,1.0,81.2,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,食品饮料,81.2,1.0,1,11,0.0,1.0,6
395755,88.0,1.0,205.71,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,205.71,1.0,1,2,1.0,1.0,2
340058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,5,0.0,1.0,3
318780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,9,0.0,1.0,3
980434,88.0,1.0,370.72,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,家居用品,370.72,1.0,1,4,0.0,1.0,0
416230,88.0,1.0,327.33,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,327.33,1.0,1,18,0.0,0.0,2
404566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,5,0.0,1.0,3
258475,88.0,1.0,209.57,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,209.57,1.0,1,16,0.0,0.0,2
644409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,22,1.0,1.0,3
947589,87.0,1.0,644.11,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,644.11,1.0,1,4,0.0,1.0,2
408359,87.0,1.0,250.86,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,250.86,1.0,1,10,0.0,1.0,2
213599,87.0,1.0,249.61,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,249.61,1.0,1,20,0.0,1.0,2
332298,87.0,1.0,1024.71,2.0,2.9487038058466633,3.0,7.948703805846663,1,0,0,1.0,1.0,1,美妆护肤,1024.71,1.0,1,19,0.0,1.0,5
656419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,17,0.0,1.0,3
694039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,2,1.0,1.0,3
635057,87.0,1.0,2699.1,2.0,2.9487038058466633,3.0,7.948703805846663,1,0,0,1.0,1.0,1,电子产品,2699.1,1.0,1,17,0.0,1.0,4
336726,87.0,1.0,3414.48,2.0,2.9487038058466633,3.0,7.948703805846663,1,0,0,1.0,1.0,1,家用电器,3414.48,1.0,1,13,0.0,1.0,1
498119,87.0,1.0,270.0,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,270.0,1.0,1,0,1.0,1.0,2
346074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,12,0.0,1.0,3
280035,87.0,1.0,222.81,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,222.81,1.0,1,14,0.0,1.0,2
612294,87.0,1.0,5634.26,2.0,2.9487038058466633,4.0,8.948703805846662,1,0,0,1.0,1.0,1,家用电器,5634.26,1.0,1,6,0.0,1.0,1
939816,87.0,1.0,1927.42,2.0,2.9487038058466633,3.0,7.948703805846663,1,0,0,1.0,1.0,1,美妆护肤,1927.42,1.0,1,19,0.0,1.0,5
403414,87.0,1.0,366.32,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,家居用品,366.32,1.0,1,2,1.0,1.0,0
548886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,9,0.0,1.0,3
287213,16.0,2.0,680.37,1.0,4.947812804955662,2.0,7.947812804955662,2,0,0,2.0,2.0,1,服装鞋帽,340.185,2.0,2,8,0.0,0.5,2
889741,87.0,1.0,4750.9,2.0,2.9487038058466633,4.0,8.948703805846662,1,0,0,1.0,1.0,1,电子产品,4750.9,1.0,1,15,0.0,1.0,4
642606,87.0,1.0,6862.11,2.0,2.9487038058466633,4.0,8.948703805846662,1,0,0,1.0,1.0,1,家用电器,6862.11,1.0,1,22,1.0,1.0,1
364086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,5,0.0,1.0,3
103753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,4,0.0,1.0,3
662655,87.0,1.0,984.62,2.0,2.9487038058466633,3.0,7.948703805846663,1,0,0,1.0,1.0,1,美妆护肤,984.62,1.0,1,2,1.0,1.0,5
426593,87.0,1.0,3417.8,2.0,2.9487038058466633,3.0,7.948703805846663,1,0,0,1.0,1.0,1,家用电器,3417.8,1.0,1,9,0.0,1.0,1
370510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0,未知,0.0,0.0,1,21,0.0,1.0,3
207174,87.0,1.0,487.55,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,家居用品,487.55,1.0,1,16,0.0,1.0,0
777805,87.0,1.0,308.13,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,308.13,1.0,1,19,0.0,1.0,2
801592,87.0,1.0,2127.83,2.0,2.9487038058466633,3.0,7.948703805846663,1,0,0,1.0,1.0,1,美妆护肤,2127.83,1.0,1,23,1.0,1.0,5
283590,87.0,1.0,3469.62,2.0,2.9487038058466633,4.0,8.948703805846662,1,0,0,1.0,1.0,1,家用电器,3469.62,1.0,1,19,0.0,1.0,1
314582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,3,0.0,1.0,3
560002,87.0,1.0,97.17,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,食品饮料,97.17,1.0,1,5,0.0,1.0,6
641921,87.0,1.0,202.63,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,202.63,1.0,1,18,0.0,1.0,2
670712,87.0,1.0,4111.9,2.0,2.9487038058466633,4.0,8.948703805846662,1,0,0,1.0,1.0,1,电子产品,4111.9,1.0,1,12,0.0,1.0,4
106268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,2,1.0,1.0,3
127727,87.0,1.0,12065.93,2.0,2.9487038058466633,4.0,8.948703805846662,1,0,0,1.0,1.0,1,电子产品,12065.93,1.0,1,8,0.0,1.0,4
655697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,13,0.0,1.0,3
751993,87.0,1.0,712.26,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,712.26,1.0,1,6,0.0,1.0,2
519543,87.0,1.0,5905.95,2.0,2.9487038058466633,4.0,8.948703805846662,1,0,0,1.0,1.0,1,电子产品,5905.95,1.0,1,21,0.0,1.0,4
225366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,8,0.0,1.0,3
182532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,20,0.0,1.0,3
310969,87.0,1.0,18.79,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,食品饮料,18.79,1.0,1,1,1.0,1.0,6
151829,87.0,1.0,2467.82,2.0,2.9487038058466633,3.0,7.948703805846663,1,0,0,1.0,1.0,1,电子产品,2467.82,1.0,1,21,0.0,1.0,4
477273,87.0,1.0,1685.1,2.0,2.9487038058466633,3.0,7.948703805846663,1,0,0,1.0,1.0,1,美妆护肤,1685.1,1.0,1,21,0.0,1.0,5
231709,87.0,1.0,153.11,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,153.11,1.0,1,14,0.0,1.0,2
977612,87.0,1.0,1045.12,2.0,2.9487038058466633,3.0,7.948703805846663,1,0,0,1.0,1.0,1,家用电器,1045.12,1.0,1,21,0.0,1.0,1
673947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,22,1.0,1.0,3
185478,87.0,1.0,3228.02,2.0,2.9487038058466633,3.0,7.948703805846663,1,0,0,1.0,1.0,1,电子产品,3228.02,1.0,1,6,0.0,1.0,4
887627,87.0,1.0,1847.56,2.0,2.9487038058466633,3.0,7.948703805846663,1,0,0,1.0,1.0,1,美妆护肤,1847.56,1.0,1,20,0.0,1.0,5
459492,87.0,1.0,2721.17,2.0,2.9487038058466633,3.0,7.948703805846663,1,0,0,1.0,1.0,1,家用电器,2721.17,1.0,1,6,0.0,1.0,1
906767,87.0,1.0,190.86,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,190.86,1.0,1,23,1.0,1.0,2
501833,87.0,1.0,4185.37,2.0,2.9487038058466633,4.0,8.948703805846662,1,0,0,1.0,1.0,1,电子产品,4185.37,1.0,1,12,0.0,1.0,4
936784,87.0,1.0,339.87,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,339.87,1.0,1,15,0.0,1.0,2
106445,87.0,1.0,598.34,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,598.34,1.0,1,6,0.0,1.0,2
452314,87.0,1.0,2655.85,2.0,2.9487038058466633,3.0,7.948703805846663,1,0,0,1.0,1.0,1,电子产品,2655.85,1.0,1,23,1.0,1.0,4
154835,87.0,1.0,480.19,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,家居用品,480.19,1.0,1,22,1.0,1.0,0
645705,87.0,1.0,97.25,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,食品饮料,97.25,1.0,1,3,0.0,1.0,6
318850,87.0,1.0,6092.16,2.0,2.9487038058466633,4.0,8.948703805846662,1,0,0,1.0,1.0,1,家用电器,6092.16,1.0,1,8,0.0,1.0,1
547809,87.0,1.0,910.39,2.0,2.9487038058466633,3.0,7.948703805846663,1,0,0,1.0,1.0,1,美妆护肤,910.39,1.0,1,4,0.0,1.0,5
102738,87.0,1.0,1847.24,2.0,2.9487038058466633,3.0,7.948703805846663,1,1,0,1.0,0.5,1,美妆护肤,1847.24,1.0,2,13,0.0,1.0,5
709485,87.0,1.0,892.79,2.0,2.9487038058466633,3.0,7.948703805846663,1,0,0,1.0,1.0,1,美妆护肤,892.79,1.0,1,15,0.0,1.0,5
367325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,1,1.0,1.0,3
668426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,2,1.0,1.0,3
156999,87.0,1.0,5669.87,2.0,2.9487038058466633,4.0,8.948703805846662,1,0,0,1.0,1.0,1,家用电器,5669.87,1.0,1,12,0.0,1.0,1
570701,87.0,1.0,1965.84,2.0,2.9487038058466633,3.0,7.948703805846663,1,0,0,1.0,1.0,1,美妆护肤,1965.84,1.0,1,17,0.0,1.0,5
563308,87.0,1.0,553.27,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,553.27,1.0,1,10,0.0,1.0,2
193132,87.0,1.0,4277.45,2.0,2.9487038058466633,4.0,8.948703805846662,1,0,0,1.0,1.0,1,电子产品,4277.45,1.0,1,14,0.0,1.0,4
255968,87.0,1.0,606.01,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,606.01,1.0,1,21,0.0,1.0,2
220157,87.0,1.0,6682.33,2.0,2.9487038058466633,4.0,8.948703805846662,1,0,0,1.0,1.0,1,电子产品,6682.33,1.0,1,12,0.0,1.0,4
572408,87.0,1.0,163.74,2.0,2.9487038058466633,1.0,5.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,163.74,1.0,1,9,0.0,1.0,2
833567,87.0,1.0,289.28,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,美妆护肤,289.28,1.0,1,1,1.0,1.0,5
135473,87.0,1.0,14766.87,2.0,2.9487038058466633,4.0,8.948703805846662,1,0,0,1.0,1.0,1,电子产品,14766.87,1.0,1,21,0.0,1.0,4
765758,87.0,1.0,5684.63,2.0,2.9487038058466633,4.0,8.948703805846662,1,0,0,1.0,1.0,1,家用电器,5684.63,1.0,1,18,0.0,1.0,1
462889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,未知,0.0,0.0,1,12,0.0,1.0,3
355177,87.0,1.0,590.9,2.0,2.9487038058466633,2.0,6.948703805846663,1,0,0,1.0,1.0,1,服装鞋帽,590.9,1.0,1,7,0.0,1.0,2
